W_net,Q_net,Total_power,W_net_avg,Q_net_avg,Total_power_avg,SpCC_W_Br,SpCC_Q_Br,SpCC_dH_Br,SpCC_W_Gr,SpCC_Q_Gr,SpCC_dH_Gr,depth,res_length,n_streams,S_ratio,m_dot,max_speed,C_Br,C_Gr,con satisfied
0,16528.4473022384,16528.4473022384,0,17202226.4203113,17202226.4203113,Inf,16.5738164668027,16.5738164668027,Inf,17.380615941675,17.380615941675,6000,8000,5,0,142.323636596469,1.31679931767036,285106543.510624,298985290.753166,1
0,19064.7809623804,19064.7809623804,0,19834603.4502115,19834603.4502115,Inf,16.4810480306334,16.4810480306334,Inf,17.180771989188,17.180771989188,6000,8000,6,0,160.010478922478,1.50084701480245,326895052.131503,340773799.374045,1
0,21472.1959827968,21472.1959827968,0,22328921.1375766,22328921.1375766,Inf,16.5070338130181,16.5070338130181,Inf,17.1285930525814,17.1285930525814,6000,8000,7,0,175.809395937339,1.67240106226906,368584256.226191,382463003.468733,1
0,23752.1479648832,23752.1479648832,0,24686872.5330712,24686872.5330712,Inf,16.6151382854832,16.6151382854832,Inf,17.1773296778497,17.1773296778497,6000,8000,8,0,189.88925877662,1.83209476123117,410175800.973076,424054548.215618,1
0,25907.5487564988,25907.5487564988,0,26911752.4512588,26911752.4512588,Inf,16.7840395640532,16.7840395640532,Inf,17.2997528111811,17.2997528111811,6000,8000,9,0,202.433530568603,1.9806918908118,451687917.879931,465566665.122473,1
0,27940.9938119922,27940.9938119922,0,29006487.2583965,29006487.2583965,Inf,17.0005281713221,17.0005281713221,Inf,17.4789986292892,17.4789986292892,6000,8000,10,0,213.592065082008,2.11870102233016,493125603.787465,507004351.030007,1
