W_net,Q_net,Total_power,W_net_avg,Q_net_avg,Total_power_avg,SpCC_W_Br,SpCC_Q_Br,SpCC_dH_Br,SpCC_W_Gr,SpCC_Q_Gr,SpCC_dH_Gr,depth,res_length,n_streams,S_ratio,m_dot,max_speed,C_Br,C_Gr,con satisfied
0,20021.7936563651,20021.7936563651,0,20833076.1773503,20833076.1773503,Inf,17.2398688303082,17.2398688303082,Inf,17.9060569210343,17.9060569210343,6000,10000,5,0,167.038060760952,1.58094836021372,359159500.629336,373038247.871878,1
0,23113.421048581,23113.421048581,0,24036883.7452754,24036883.7452754,Inf,17.290824895207,17.290824895207,Inf,17.8682186784285,17.8682186784285,6000,10000,6,0,187.130428807442,1.80377058872309,415617547.866004,429496295.108545,1
0,26028.0371273184,26028.0371273184,0,27050850.4055946,27050850.4055946,Inf,17.4455123152133,17.4455123152133,Inf,17.9585737175147,17.9585737175147,6000,10000,7,0,204.720496014525,2.01040223850575,471915943.887792,485794691.130334,1
0,28766.8221598915,28766.8221598915,0,29876393.8806066,29876393.8806066,Inf,17.6731417621624,17.6731417621624,Inf,18.1376806652845,18.1376806652845,6000,10000,8,0,220.038084547947,2.20128139741343,528009744.394162,541888491.636704,1
0,31347.5280846166,31347.5280846166,0,32533274.5185317,32533274.5185317,Inf,17.9554462398439,17.9554462398439,Inf,18.3820478484411,18.3820478484411,6000,10000,9,0,233.662675359376,2.38039165983422,584149461.623579,598028208.866121,1
0,33763.255527369,33763.255527369,0,35013851.0466648,35013851.0466648,Inf,18.2816574760396,18.2816574760396,Inf,18.678036246945,18.678036246945,6000,10000,10,0,245.525899735758,2.54556397017411,640111231.752196,653989978.994737,1
