W_net,Q_net,Total_power,W_net_avg,Q_net_avg,Total_power_avg,SpCC_W_Br,SpCC_Q_Br,SpCC_dH_Br,SpCC_W_Gr,SpCC_Q_Gr,SpCC_dH_Gr,depth,res_length,n_streams,S_ratio,m_dot,max_speed,C_Br,C_Gr,con satisfied
1139.41138335886,0,1139.41138335886,1173039.51102131,0,1173039.51102131,206.137111358504,Inf,206.137111358504,217.968551912845,Inf,217.968551912845,6000,7000,5,1,49.0958190217132,0.594243160691861,241806976.311326,255685723.553867,1
1350.31809156773,0,1350.31809156773,1396803.89358378,0,1396803.89358378,197.630684169544,Inf,197.630684169544,207.566758450475,Inf,207.566758450475,6000,7000,6,1,59.9738244448381,0.727218345776675,276051309.139645,289930056.382187,1
1539.11662228892,0,1539.11662228892,1597951.08810308,0,1597951.08810308,194.113832305136,Inf,194.113832305136,202.799171515998,Inf,202.799171515998,6000,7000,7,1,70.7085303928849,0.859095382039881,310184409.547852,324063156.790394,1
1706.76972423829,0,1706.76972423829,1777102.62693165,0,1777102.62693165,193.704662800487,Inf,193.704662800487,201.514424055809,Inf,201.514424055809,6000,7000,8,1,81.1591874978317,0.98816983730297,344233065.111654,358111812.354195,1
1854.85962987424,0,1854.85962987424,1936340.95928035,0,1936340.95928035,195.328567217857,Inf,195.328567217857,202.496079311233,Inf,202.496079311233,6000,7000,9,1,91.4752710627697,1.11624056566137,378222705.221482,392101452.464024,1
1983.49365581881,0,1983.49365581881,2075116.9200498,0,2075116.9200498,198.618815837827,Inf,198.618815837827,205.306991867065,Inf,205.306991867065,6000,7000,10,1,101.630094531305,1.24313598124047,412157265.385331,426036012.627872,1
