W_net,Q_net,Total_power,W_net_avg,Q_net_avg,Total_power_avg,SpCC_W_Br,SpCC_Q_Br,SpCC_dH_Br,SpCC_W_Gr,SpCC_Q_Gr,SpCC_dH_Gr,depth,res_length,n_streams,S_ratio,m_dot,max_speed,C_Br,C_Gr,con satisfied
1679.33954845742,0,1679.33954845742,1745112.61120648,0,1745112.61120648,198.796028105822,Inf,198.796028105822,206.748951689903,Inf,206.748951689903,6000,10000,5,1,74.6321185028687,0.909364246806671,346921455.705228,360800202.947769,1
1954.31664256451,0,1954.31664256451,2038845.02755212,0,2038845.02755212,197.167853731112,Inf,197.167853731112,203.975015165645,Inf,203.975015165645,6000,10000,6,1,90.33863159618,1.10537207459651,401994698.1728,415873445.415342,1
2196.12685882343,0,2196.12685882343,2298247.44865132,0,2298247.44865132,198.850039854691,Inf,198.850039854691,204.888879254115,Inf,204.888879254115,6000,10000,7,1,106.095167405727,1.30419110520849,457006596.760256,470885344.002797,1
2403.34599917229,0,2403.34599917229,2518938.33278069,0,2518938.33278069,203.201426405363,Inf,203.201426405363,208.711187030277,Inf,208.711187030277,6000,10000,8,1,118.601049029815,1.46555385600311,511851862.248183,525730609.490725,1
2585.37791175099,0,2585.37791175099,2709506.90750377,0,2709506.90750377,209.101275110381,Inf,209.101275110381,214.223516062823,Inf,214.223516062823,6000,10000,9,1,127.427316978077,1.58343573214043,566561349.279424,580440096.521966,1
2746.10357433869,0,2746.10357433869,2876031.4724066,0,2876031.4724066,215.989350736337,Inf,215.989350736337,220.815009765349,Inf,220.815009765349,6000,10000,10,1,134.287473294493,1.67827465804638,621192170.422371,635070917.664913,1
