dH_sold_avg,SpCC_dH_Br,SpCC_dH_Gr,S_ratio,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
16979.9274056136,26.6089498630185,27.4263118523255,0.4,6000,10000,7,106.237919900977,6.88811150174414,451818037.013666,465696784.256207,28808185.9610222,423009851.052643,436888598.295185,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
