dH_sold_avg,SpCC_dH_Br,SpCC_dH_Gr,S_ratio,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
5247.66661195838,66.2451585957765,68.8899049695105,0.8,6000,10000,5,74.701592465523,4.80099163395928,347632506.966945,361511254.209486,27975066.330854,319657440.636091,333536187.878632,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
