dH_sold_avg,SpCC_dH_Br,SpCC_dH_Gr,S_ratio,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
23600.1958204369,26.0508879089321,26.6389655396491,0.4,6000,10000,10,153.588134634499,10.149529254947,614806055.94705,628684803.189591,36767589.2695771,578038466.677473,591917213.920014,1
