W_net,W_reservoir,SpCC_W_Br,SpCC_Q_Br,SpCC_W_Gr,SpCC_Q_Gr,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
979.484335473802,6454.89026977375,228.723206717077,0,243.634256094906,0,6000,6000,5,38.9969178564076,2.4859123321211,212888542.858006,226767290.100548,20930934.5980248,191957608.259981,205836355.502523,1
1188.80328834893,8056.58566202599,213.892906417155,0,226.178938999964,0,6000,6000,6,49.2640942517862,3.15076845485537,241621171.450404,255499918.692945,23527324.4573677,218093846.993036,231972594.235578,1
1366.32224035261,9531.0340871649,208.062001853278,0,218.753814439939,0,6000,6000,7,58.3709240252092,3.73216770838555,270079550.225331,283958297.467873,25849464.4992408,244230085.726091,258108832.968632,1
1523.51033581723,10909.68238014,206.109446786955,0,215.694168565075,0,6000,6000,8,67.3876146605466,4.32343585682271,298447986.543182,312326733.785724,28081662.084037,270366324.459145,284245071.701687,1
1661.46547939648,12252.4510686235,206.938687581434,0,215.730232751826,0,6000,6000,9,75.4947892215725,4.85078915729652,326683157.963911,340561905.206452,30180594.7717109,296502563.1922,310381310.434741,1
1783.7777891492,13560.4898414557,209.044323132889,0,217.219225038049,0,6000,6000,10,84.5557165198161,5.44102964399851,354900077.9347,368778825.177241,32261276.0094453,322638801.925254,336517549.167796,1
1888.99393276393,14844.2991529989,212.864368301937,0,220.578098586878,0,6000,6000,11,92.6789828679193,5.96061873779028,382991193.038423,396869940.280965,34216152.3801145,348775040.658309,362653787.900851,1
1978.08268411081,16039.7711267919,217.895051969486,0,225.251503490162,0,6000,6000,12,101.121454355388,6.51187345658598,411082754.122093,424961501.364635,36171474.7307296,374911279.391364,388790026.633905,1
