W_net,SpCC_W_Br,SpCC_Q_Br,SpCC_W_Gr,SpCC_Q_Gr,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,con satisfied
854.3092999389,119.549490320374,Inf,131.329664089934,Inf,6000,7000,5,36.3220051282619,2.320687627402,102132241.383651,112196153.389882,1
1015.72275358805,109.091911208475,Inf,119.00004014492,Inf,6000,7000,6,44.6857030304924,2.86124306245798,110807136.446855,120871048.453087,1
1158.99148316111,102.848868216649,Inf,111.532203816996,Inf,6000,7000,7,52.5329972630217,3.36716832998694,119200962.315856,129264874.322087,1
1288.76795615573,98.8977927744293,Inf,106.706733055852,Inf,6000,7000,8,60.3007430584194,3.87069725339469,127456306.262214,137520218.268446,1
1404.55557522409,96.5026873373803,Inf,103.667880501507,Inf,6000,7000,9,67.7696558912958,4.35419998380899,135543387.523825,145607299.530057,1
1508.20616483104,95.1801997570412,Inf,101.852969197258,Inf,6000,7000,10,75.2642823718377,4.84277989627665,143551364.043419,153615276.049651,1
1598.7904471566,94.7076417870826,Inf,101.002345401387,Inf,6000,7000,11,82.4716270046073,5.31141495591304,151417672.961917,161481584.968148,1
1677.19960056947,94.9136074330724,Inf,100.914033382861,Inf,6000,7000,12,89.5623348547172,5.77328137105354,159189064.475356,169252976.481588,1
