W_net,W_reservoir,SpCC_W_Br,SpCC_Q_Br,SpCC_W_Gr,SpCC_Q_Gr,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
1758.6937788645,12121.202930987,208.84395652984,0,217.14081159921,0,6000,10000,5,73.919940449552,4.75212924842047,349348332.780973,363227080.023515,29690892.144883,319657440.636091,333536187.878632,1
2043.35556448417,14560.0409056337,208.146885069102,0,215.283301651617,0,6000,10000,6,88.9292338828634,5.7529882544459,404799520.010395,418678267.252937,33465874.1660285,371333645.844367,385212393.086909,1
2293.48899220875,16988.9207937291,210.308789501833,0,216.651856967444,0,6000,10000,7,105.023243832032,6.81118982510382,460159465.149187,474038212.391729,37149614.0965437,423009851.052643,436888598.295185,1
2507.27397586099,19068.6644592552,215.160186419692,0,220.954668993655,0,6000,10000,8,118.593570765716,7.73045167244482,515344347.982899,529223095.225441,40658291.7219793,474686056.26092,488564803.503461,1
2694.15584073936,20798.207478275,221.388021369211,0,226.776511002057,0,6000,10000,9,126.338931316382,8.28047904688744,570213288.03905,584092035.281592,43851026.5698538,526362261.469196,540241008.711738,1
2859.31298422602,22416.8043007481,228.537288856927,0,233.612115171305,0,6000,10000,10,133.190959948977,8.77914420232982,625008832.037236,638887579.279777,46970365.359763,578038466.677473,591917213.920014,1
3001.83272953183,24063.622496508,236.557506953754,0,241.388371467542,0,6000,10000,11,139.929362472636,9.24780166791452,679613729.171307,693492476.413848,49899057.2855577,629714671.885749,643593419.128291,1
3124.03579599212,25579.9272830886,245.505741364408,0,250.14564585198,0,6000,10000,12,148.111574658093,9.8300624058699,734349627.264103,748228374.506644,52958750.1700772,681390877.094026,695269624.336567,1
