W_net,SpCC_W_Br,SpCC_Q_Br,SpCC_W_Gr,SpCC_Q_Gr,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
1295.2708560439,281.262807668434,0,292.557872682203,0,6000,10000,5,53.367952298127,3.42034524703514,345600083.894956,359478831.137498,25942643.2588657,319657440.636091,333536187.878632,1
1514.34219917654,278.82085047062,0,288.487600339956,0,6000,10000,6,64.0277820744494,4.11186373021435,400308703.746184,414187450.988725,28975057.9018168,371333645.844367,385212393.086909,1
1711.53851379203,279.796136524611,0,288.332122405112,0,6000,10000,7,75.3365794682114,4.83743837649997,454923416.302199,468802163.544741,31913565.2495561,423009851.052643,436888598.295185,1
1887.31059113806,284.018903431115,0,291.756786489846,0,6000,10000,8,86.0301286866027,5.53674626980171,509419248.508404,523297995.750945,34733192.2474838,474686056.26092,488564803.503461,1
2039.70161638006,290.522426477532,0,297.674057222742,0,6000,10000,9,95.833370431773,6.18351270115507,563799707.92992,577678455.172462,37437446.4607238,526362261.469196,540241008.711738,1
2177.1589039541,297.328041926553,0,304.005293245988,0,6000,10000,10,107.200413183661,6.89219197016852,617999914.127476,631878661.370018,39961447.4500033,578038466.677473,591917213.920014,1
2287.6235696429,308.418012491341,0,314.784059660564,0,6000,10000,11,114.411460237718,7.43568653052525,672388301.033647,686267048.276188,42673629.1478978,629714671.885749,643593419.128291,1
2387.5812814406,319.108676981521,0,325.206230912012,0,6000,10000,12,118.958769547166,7.74310749761927,726328741.19928,740207488.441822,44937864.1052548,681390877.094026,695269624.336567,1
