dH_sold_avg,SpCC_dH_Br,SpCC_dH_Gr,S_ratio,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
19321335.04,16.00845335,16.72676538,0,6000,5000,10,153.9057152,7.632768188,309304690.7,323183437.9,38675443.68,271082488.6,284961235.9,1
22639339.71,16.15284018,16.76587693,0,6000,6000,10,175.5470368,8.880543467,365689636.3,379568383.5,43402338.38,322638801.9,336517549.2,1
24906.28134,16.50545946,17.0419805,0,6000,7000,10,195.4009143,10.09435535,426963868.5,440842615.7,48087619.31,379112556.4,392991303.6,1
27940.99381,17.00052817,17.47899863,0,6000,8000,10,213.5920651,11.27647778,493125603.8,507004351,52702608.79,440503752,454382499.2,1
30892.69327,17.60033351,18.03330858,0,6000,9000,10,230.2465967,12.43217819,564167775.6,578046522.8,57261883.89,506812388.8,520691136,1
33763.25553,18.28165748,18.67803625,0,6000,10000,10,245.5258997,13.56674669,640111231.8,653989979,61782309.62,578038466.7,591917213.9,1
