dH_sold_avg,SpCC_dH_Br,SpCC_dH_Gr,S_ratio,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
1254.53483522514,202.351404356486,213.41426754119,1,6000,5000,8,55.0678301249145,3.51566072209253,253856885.72194,267735632.964481,24735611.9105784,229121273.811361,243000021.053903,1
1528.06465356731,195.247031439394,204.329596899005,1,6000,6000,8,68.3033304661227,4.37315101928088,298350087.456483,312228834.699025,27983762.997338,270366324.459145,284245071.701687,1
1790.0057430489,193.688498054506,201.441963257864,1,6000,7000,8,81.1723377854651,5.21342371475455,346703523.88008,360582271.122621,31158195.8520868,315545328.027993,329424075.270535,1
2040.59032633674,195.50169470787,202.303034037679,1,6000,8000,8,94.3066557250816,6.08307118693039,398938867.003318,412817614.245859,34280582.4854129,364658284.517905,378537031.760446,1
2279.19621896552,199.687535516604,205.776852060329,1,6000,9000,8,107.932750073604,6.99569981318966,455127075.923987,469005823.166529,37421881.9951072,417705193.92888,431583941.171422,1
2507.26835758874,205.462129535187,210.997535109359,1,6000,10000,8,118.27545025376,7.7235856766811,515148696.066375,529027443.308917,40462639.8054552,474686056.26092,488564803.503461,1
