260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548
260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548,260754.672127548
262656.380746833,262694.959257795,262733.588659527,262772.269012682,262811.000377202,262849.782812213,262888.616375315,262927.501127272,262966.437122107,263005.424417261
264624.058550446,264703.882963169,264783.864104424,264864.002174154,264944.297368255,265024.749879013,265105.359894341,265186.127602565,265267.0531826,265348.136814139
266658.970567403,266782.769583883,266906.887332461,267031.324202371,267156.080573143,267281.156815033,267406.553288527,267532.270349081,267658.308337956,267784.667591507
268761.674287873,268932.198245366,269103.259050506,269274.857295292,269446.993553076,269619.668379209,269792.882310807,269966.635871609,270140.92956313,270315.763874063
270932.265325047,271152.261988099,271373.068966735,271594.687027903,271817.116907423,272040.359311062,272264.414914552,272489.284368784,272714.968291273,272941.467275862
273170.509693481,273442.707699364,273716.043629285,273990.518355035,274266.132701318,274542.88744727,274820.78332696,275099.821034999,275380.00121845,275661.324486913
275475.923662156,275803.020438619,276131.635376476,276461.769341681,276793.423133777,277126.597488042,277461.293076612,277797.510514638,278135.250352785,278474.513087807
277847.826436031,278232.479064561,278619.081013028,279007.632993456,279398.135629173,279790.5894577,280184.994932662,280581.352430619,280979.662244319,281379.924593862
280285.377243217,280730.195403698,281177.443132055,281627.12080469,282079.228684429,282533.766924325,282990.735570475,283450.134569665,283911.963763495,284376.222900256
282787.602588885,283295.143026369,283805.640462108,284319.094725068,284835.505503522,285354.872349917,285877.194684683,286402.471804829,286930.702879019,287461.886960281
285353.416790511,285926.178908121,286502.470686272,287082.291167403,287665.639224145,288252.513565354,288842.912741054,289436.835152025,290034.279045921,290635.242530851
287981.637626524,288622.059910628,289266.627774822,289915.339210723,290568.192009195,291225.183767621,291886.311896042,292551.573627785,293220.96601674,293894.485951818
290670.998267565,291381.455323616,292096.715149362,292816.774397764,293541.629488277,294271.276615497,295005.711756488,295744.930682591,296488.928957872,297237.701954543
293420.156290042,294202.956321928,294991.255590575,295785.049100297,296584.331587473,297389.097530561,298199.341158773,299015.0564651,299836.237206023,300662.876917991
296227.700345639,297085.082952864,297948.698548439,298818.540157468,299694.600501106,300576.872008032,301465.346824611,302360.016829198,303260.873633259,304167.908599037
299092.154906912,300026.289104932,300967.425338384,301915.554303902,302870.666356769,303832.751524069,304801.7995164,305777.799743663,306760.741317709,307750.613071321
302011.983394871,303024.965785454,304045.752572988,305074.331759846,306110.69096872,307154.817457545,308206.698132969,309266.319567781,310333.668005243,311408.72937958
304985.589902156,306079.442934805,307181.934070883,308293.048238838,309412.769948578,310541.083308388,311677.972040328,312823.419499486,313977.408680163,315139.922238055
