W_net,W_reservoir,SpCC_W_Br,SpCC_Q_Br,SpCC_W_Gr,SpCC_Q_Gr,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
2046.35202451448,15286.5381167014,205.472668687213,0,212.534476828067,0,6000,9000,7,95.2247176971309,6.38589044470554,401498857.096662,415297811.06803,33647808.6415494,367851048.455113,381650002.426481,1
2424.84151854056,16844.43030301,248.609353981999,0,256.835651014217,0,6000,9000,7,102.71958509539,1.68540693040134,567738268.394152,586524301.8139,56553523.0876231,511184745.306529,529970778.726276,1
2631.94918140166,18240.650289145,299.949906222153,0,309.594708257359,0,6000,9000,7,110.602188337074,0.806057267888643,739335338.286296,763108451.154423,84816896.1283505,654518442.157945,678291555.026072,1
2799.29338811001,19388.9053874411,350.901625768921,0,361.922420643219,0,6000,9000,7,117.004994068869,0.479641637409969,915723262.831536,944483455.148044,117871123.822176,797852139.009361,826612331.325868,1
2944.89740694982,20393.9449500529,401.116408606914,0,413.459069079631,0,6000,9000,7,122.558711052306,0.321532865227259,1096731493.22509,1130478764.98998,155545657.364315,941185835.860777,974933107.625664,1
