378912.043713042,381437.445614082,383971.107037926,386512.992034424,389063.065373814,391621.292503165,394187.639506203,396762.073068256,399344.560442818,401935.069269254
387220.47113314,389920.639242045,392628.57186959,395344.234897107,398067.594931141,400798.619258486,403537.275804623,406283.533097303,409037.36023187,411798.726695996
395070.693079683,397933.66072149,400803.880241273,403681.321291637,406565.954178724,409457.749819103,412356.679700069,415262.715844963,418175.830780313,421095.997370021
402487.064440505,405501.56311389,408522.787102257,411550.711675299,414585.312609577,417626.566150824,420674.448979433,423728.938180734,426790.011216995,429857.645773443
409492.628305194,412648.055122143,415809.670526551,418977.457150266,422151.397912296,425331.475990041,428517.674793285,431709.97794255,434908.369248855,438112.832573904
416109.200395338,419395.586785951,422687.618592313,425985.287446397,429288.584976358,432597.502790096,435912.032460977,439232.165517254,442557.893432414,445889.207501732
422357.44490141,425765.426396433,429178.50730703,432596.689789548,436019.975635779,439448.366272143,442881.862760294,446320.465800524,449764.175735481,453212.992445282
428256.94397431,431777.731011831,435303.072093293,438832.981303383,442367.471933056,445906.556497653,449450.246755492,452998.553728186,456551.487720456,460109.058236081
433826.26219953,437451.611950153,441080.974257215,444714.37641131,448351.844413104,451993.403013706,455639.075754387,459288.885006736,462942.852011384,466600.996817053
439083.006627368,442805.19582798,446530.863002284,450260.049792725,453992.795990276,457729.139600446,461469.116907215,465212.762536154,468960.109514786,472711.189237203
444043.882508797,447855.681272911,451670.433092301,455488.194971662,459309.021439306,463132.964642254,466960.074437692,470790.398482014,474623.982315841,478460.869356542
448724.744758842,452619.391313441,456516.478148642,460416.078503727,464318.26245578,468223.097047418,472130.646409043,476040.971876982,479954.132106079,483870.183092647
453140.645223933,457111.821517622,461084.939647892,465060.089822068,469037.358341552,473016.827765748,476998.577068538,480982.68178865,484969.214172832,488958.243231744
457305.875954897,461347.684088935,465390.95183512,469435.786964377,473482.292543568,477530.567139209,481580.70501159,485632.796300601,489686.927202432,493743.180060988
461234.008806544,465340.948253995,469448.8829009,473557.938542223,477668.235420241,481779.888471749,485893.007563226,490007.697715275,494124.059315851,498242.188249727
464937.9317623,469104.877355893,473272.372850646,477440.562395292,481609.583691178,485779.568286646,489950.641856584,494122.924468668,498296.530835979,502471.570487053
468429.882410161,472652.063092849,476874.368518402,481096.961394203,485319.99704431,489543.623754543,493767.98309977,497993.210254995,502219.434290209,506446.778383392
471721.478983504,475994.457325268,480267.156156606,484539.756830718,488812.432345355,493085.347742074,497358.660484478,501632.52081708,505907.072105095,510182.45109267
474823.749340579,479143.401830379,483462.391985268,487780.919781805,492099.175838014,496417.341870172,500735.591125068,505054.088789431,509372.992377214,513692.452035178
477747.158203222,482109.656326623,486471.131023353,490831.800769931,495191.873655687,499551.547900242,503911.012342652,508270.446904032,512630.023024685,516989.904019023
480501.632918622,484903.425030525,489303.854462883,493703.157977057,498101.560898333,502499.277697077,506896.512537461,511293.459795646,515690.304548944,520087.222981837
480501.632918622,484903.425030525,489303.854462883,493703.157977057,498101.560898333,502499.277697077,506896.512537461,511293.459795646,515690.304548944,520087.222981837
478661.832129313,483029.556405096,487395.966180238,491761.298094324,496125.777376714,500489.61842507,504853.02535167,509216.192499416,513579.304928937,517942.538822984
476784.043770731,481116.06136017,485446.77516045,489776.421625805,494105.225829403,498433.402039045,502761.154260929,507088.676753242,511416.154511129,515743.76366925
474867.972298652,479162.634411152,483455.965969084,487748.203190176,492039.570943606,496330.28332267,500620.544185783,504910.547667534,509200.478661302,513490.513219872
472913.380253705,477169.030299878,481423.285579944,485676.382036869,489928.544300963,494179.986259304,498430.911593802,502681.514289517,506931.979114774,511182.482019678
470920.083345513,475135.058889728,479348.538077758,483560.756552877,487771.938685002,491982.298136667,496192.038397935,500401.35329182,504610.427451698,508819.436717564
468887.946470679,473060.581019593,477231.580344763,481401.179778631,485569.603423001,489737.064711345,493903.76694036,498069.903772289,502235.659709484,506401.21048816
466816.880472771,470945.50512055,475072.31853097,479197.555728727,483321.44055401,487444.186220974,491565.995845653,495687.062945028,499807.571908513,503927.698389089
464706.8395023,468789.784449897,472870.705159268,476949.836365126,481027.401667259,485103.614084879,489178.676580742,493252.782556688,497326.116321894,501398.853481183
462557.81887045,466593.414833343,470626.736753318,474658.019108028,478687.485293197,482715.348172605,486741.810598174,490767.065901782,494791.298360066,498814.683579691
460369.853316189,464356.43283263,468340.451903127,472322.14479682,476301.734757304,480279.434548013,484255.446968012,488229.965339862,492203.173970738,496175.248534506
458143.015625314,462078.91427522,466011.929702946,469942.296033796,473870.236427293,477795.963617646,481719.680425021,485641.580239199,489561.84747682,493480.657960016
455877.415554379,459760.973097283,463641.288511086,467518.595858639,471393.118300056,475265.068627989,479134.649774108,483002.055288313,486867.469791895,490731.069352447
453573.199023263,457402.760462431,461228.684992765,465051.206713313,468870.548886603,472686.924468461,476500.536609433,480311.579129264,484120.236965766,487926.686545782
451230.547548598,455004.46412721,458774.313415745,462540.32966597,466302.736362423,470061.746746445,473817.564312293,477570.383276621,481320.389022783,485067.758467653
448849.677896697,452566.308031042,456278.40517551,459986.203869662,463689.927958004,467389.791107965,471085.997300353,474778.741293635,478468.209063375,482154.578164671
446430.841939625,450088.55209335,453741.228531819,457389.106236731,461032.409569583,464671.352783265,468306.140506591,471936.968203087,475564.022605329,479187.48207274
443974.326701349,447571.492204173,451163.088542235,454749.351313815,458330.505574189,461906.766340562,465478.339070397,469045.420114439,472608.197145697,476166.849512357
441480.454582828,445015.460396549,448544.32718035,452067.291344527,455584.578835486,459096.405633795,462602.978226025,466104.494051763,469601.141927005,473093.102391933
438949.583754639,442420.825189144,445885.323626796,449343.316507471,452795.030887557,456240.68393099,459680.483374389,463114.627967862,466543.307892576,469966.705103193
436382.108702583,439787.992084848,443186.494718948,446577.85531546,449962.302282256,453340.054208511,456711.320323072,460076.300928935,463435.187814793,466788.164591966
433778.460903988,437117.404204598,440448.295539471,443771.375156581,447086.873080991,450395.009592089,453695.99567533,456990.03345036,460277.316576526,463558.030584129
431139.109597101,434409.543022185,437671.220112001,440924.382947244,444169.263462413,447406.083916944,450635.057340787,453856.387956432,457070.271578519,460276.895939428
428464.56257836,431664.929141613,434855.802151043,438037.425848508,441210.034400329,444373.852363503,447529.09512602,450675.969323409,453814.673232886,456945.39709359
425755.366915054,428884.123016095,432002.615775236,435111.091963296,438209.788336376,441298.9320987,444378.741338974,447449.425442687,450511.185481612,453564.214529334
423012.109383143,426067.725433258,429112.276025554,432146.010872584,435169.169719437,438181.982806019,441184.671299429,444177.447703402,447160.516244604,450134.073184604
436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829
436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829,436791.789736829
408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522
408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522,408448.111654522
269285.438248308,269285.438248308,269285.438248308,269285.438248308,269285.438248308,269285.438248308,269285.438248308,269285.438248308,269285.438248308,269285.438248308
