W_net,SpCC_W_Br,SpCC_Q_Br,SpCC_W_Gr,SpCC_Q_Gr,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
1157.55396379932,280.860438899508,0,293.503784931638,0,6000,9000,5,47.3250751577971,3.02882465546961,308303753.769764,322182501.012306,24259352.0911986,284044401.678566,297923148.921107,1
1357.8302704338,276.280479473332,0,287.062559894654,0,6000,9000,6,56.9401630440711,3.65023922005795,355629599.560018,369508346.80256,27031600.4646809,328597999.095337,342476746.337879,1
1539.05187219539,275.91033111185,0,285.415890795758,0,6000,9000,7,66.6450607696953,4.27937204342901,402847372.952658,416726120.195199,29695776.4405491,373151596.512109,387030343.75465,1
1702.24518397515,278.322162897396,0,286.906663136783,0,6000,9000,8,76.5906082234452,4.91584015210805,449969461.603321,463848208.845863,32264267.6744409,417705193.92888,431583941.171422,1
1849.29461224132,282.040665637809,0,289.918686311775,0,6000,9000,9,86.1092756673683,5.50364645196972,496872409.010124,510751156.252666,34613617.6644725,462258791.345652,476137538.588193,1
1970.53420071059,290.092283426069,0,297.493727461317,0,6000,9000,10,95.3474854688519,6.14201633595078,543963780.514751,557842527.757293,37151391.7523278,506812388.762423,520691136.004965,1
2077.52772637981,298.62867875927,0,305.6434849039,0,6000,9000,11,103.18574978661,6.67470266300531,590834852.228535,604713599.471076,39468866.04934,551365986.179195,565244733.421736,1
2169.93941285853,308.351881367012,0,315.063987741044,0,6000,9000,12,109.689979863453,7.10907689745884,637584922.642379,651463669.88492,41665339.0464124,595919583.595966,609798330.838508,1
