dH_sold_avg,SpCC_dH_Br,SpCC_dH_Gr,S_ratio,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
1115.77293513315,207.006314852271,219.444999109194,1,6000,5000,7,47.431855534621,3.02511439600911,230972043.513815,244850790.756357,22831377.1045353,208140666.40928,222019413.651821,1
1372.27162388826,196.768007591376,206.881710302226,1,6000,6000,7,59.3153422758932,3.79213923995485,270019153.306674,283897900.549216,25789067.580584,244230085.726091,258108832.968632,1
1616.15360220015,193.302633239041,201.89015067776,1,6000,7000,7,70.7220841947139,4.53257004889689,312406747.02405,326285494.266592,28645033.1752181,283761713.848832,297640461.091374,1
1851.67715823018,193.435016587804,200.930247158022,1,6000,8000,7,82.334426229556,5.2944528227021,358179201.817513,372057949.060055,31443651.0400081,326735550.777505,340614298.020047,1
2077.84303199537,196.050840009466,202.730241210054,1,6000,9000,7,93.9984641282221,6.06854896395454,407362871.830509,421241619.073051,34211275.3184006,373151596.512109,387030343.75465,1
2294.58304386648,200.475349954722,206.523833263983,1,6000,10000,7,106.087886400848,6.87926974500068,460007338.719303,473886085.961845,36997487.6666598,423009851.052643,436888598.295185,1
