dH_sold_avg,SpCC_dH_Br,SpCC_dH_Gr,S_ratio,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
24279.17326261,17.1316132664861,17.7032450552799,0,6000,10000,6,188.604148999818,9.58439447196885,415941406.765042,429820154.007584,44607760.9206756,371333645.844367,385212393.086909,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
