dH_sold_avg,SpCC_dH_Br,SpCC_dH_Gr,S_ratio,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
11782.7479631462,16.3929703943009,17.5708575294541,0,6000,5000,5,103.482790870436,4.88918358747025,193154238.523365,207032985.765906,26974786.9182483,166179451.605116,180058198.847658,1
13696.29001643,16.1747148484436,17.1880365016718,0,6000,6000,5,118.502110009187,5.64786754495967,221533585.49734,235412332.739881,29575977.2373582,191957608.259981,205836355.502523,1
15509.4325584498,16.2675617583002,17.1624202381471,0,6000,7000,5,129.521045172378,6.25405724656336,252300651.980775,266179399.223316,32106166.4902634,220194485.490511,234073232.733053,1
17381.2771757382,16.432384983645,17.2308733284436,0,6000,8000,5,143.064993403414,6.97787297138118,285615838.059171,299494585.301712,34725754.7624646,250890083.296706,264768830.539248,1
19225.9238067287,16.7160579058771,17.4379346480331,0,6000,9000,5,155.950699790785,7.68997377005334,321381655.647257,335260402.889798,37337253.9686909,284044401.678566,297923148.921107,1
21041.8588338652,17.0895647228425,17.7491427264837,0,6000,10000,5,168.170894169051,8.39076024315741,359596208.430255,373474955.672796,39938767.7941641,319657440.636091,333536187.878632,1
