dH_sold_avg,SpCC_dH_Br,SpCC_dH_Gr,S_ratio,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
21041.8588338652,17.0895647228425,17.7491427264837,0,6000,10000,5,168.170894169051,8.39076024315741,359596208.430255,373474955.672796,39938767.7941641,319657440.636091,333536187.878632,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
