W_net,SpCC_W_Br,SpCC_Q_Br,SpCC_W_Gr,SpCC_Q_Gr,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
745.102622219118,301.025032050443,0,320.822891995825,0,6000,6000,5,30.2715278384694,1.92411824292611,211025350.468773,224904097.711315,19067742.2087916,191957608.259981,205836355.502523,1
894.911137072108,284.994649807076,0,301.530935851442,0,6000,6000,6,37.347786961782,2.37564195548926,239193292.831118,253072040.07366,21099445.8380823,218093846.993036,231972594.235578,1
1014.7736018957,277.562626744007,0,291.976908274689,0,6000,6000,7,44.1220938254544,2.80872791210986,267250333.105831,281129080.348373,23020247.3797407,244230085.726091,258108832.968632,1
1126.42170278102,274.45902398903,0,287.367317072113,0,6000,6000,8,50.173873300645,3.17230956564327,295093038.084999,308971785.327541,24726713.6258542,270366324.459145,284245071.701687,1
1225.22333356887,277.897681168111,0,289.84188927429,0,6000,6000,9,54.8540871851146,3.50074576919529,322907273.712454,336786020.954995,26404710.520254,296502563.1922,310381310.434741,1
1318.9956794417,280.288384893383,0,291.380309829263,0,6000,6000,10,60.9436873130052,3.89892563372961,350710239.335664,364588986.578205,28071437.4104093,322638801.925254,336517549.167796,1
1402.2537867833,284.36489972931,0,294.793422512018,0,6000,6000,11,66.814498181807,4.26655443113784,378445600.611616,392324347.854157,29670559.9533067,348775040.658309,362653787.900851,1
1478.72339724231,288.722757270759,0,298.591865979412,0,6000,6000,12,72.6263495572271,4.61117968631531,406025537.829688,419904285.07223,31114258.4383245,374911279.391364,388790026.633905,1
