W_net,SpCC_W_Br,SpCC_Q_Br,SpCC_W_Gr,SpCC_Q_Gr,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
869.792105810527,291.554526283483,0,308.348021723193,0,6000,7000,5,35.0372461222088,2.23653622204264,240951122.548268,254829869.79081,20756637.057757,220194485.490511,234073232.733053,1
1037.19681370493,279.561123448406,0,293.668501737203,0,6000,7000,6,43.0155517565448,2.74916247060703,275030419.667886,288909166.910428,23052319.9982144,251978099.669672,265856846.912213,1
1185.55203744469,274.865666712162,0,287.212713880698,0,6000,7000,7,50.6026723835908,3.23753327092601,308963840.655909,322842587.898451,25202126.8070768,283761713.848832,297640461.091374,1
1318.53719741416,274.015659913626,0,285.109500526208,0,6000,7000,8,57.9947392149962,3.70569979567881,342802300.596074,356681047.838616,27256972.5680814,315545328.027993,329424075.270535,1
1437.71143625129,275.961274040884,0,286.132293519387,0,6000,7000,9,65.2317352041784,4.17130995448511,376559771.538966,390438518.781508,29230829.3318125,347328942.207153,361207689.449695,1
1542.88957210345,280.02717696779,0,289.500449650611,0,6000,7000,10,72.3317924308173,4.63910726445216,410251719.791197,424130467.033739,31139163.404883,379112556.386314,392991303.628856,1
1635.8399207112,285.707336625818,0,294.641133015154,0,6000,7000,11,79.0469097171845,5.06379212273837,443849371.259763,457728118.502304,32953200.6942881,410896170.565475,424774917.808016,1
1715.82977935715,292.686877407534,0,301.194983273532,0,6000,7000,12,86.0655731081991,5.51571212853022,477442013.149129,491320760.39167,34762228.4044935,442679784.744635,456558531.987177,1
