W_net,W_reservoir,SpCC_W_Br,SpCC_Q_Br,SpCC_W_Gr,SpCC_Q_Gr,depth,res_length,n_streams,m_dot,max_speed,C_Br,C_Gr,C_SurfacePlant,C_Subsurface_brownfield,C_Subsurface_greenfield,con satisfied
1189.64204518703,7935.22144254374,215.69474824652,0,227.991776620213,0,6000,7000,5,47.9726784056006,3.06457975521647,243438723.688842,257317470.931384,23244238.1983309,220194485.490511,234073232.733053,1
1412.13884470173,9674.55114881181,207.282579458169,0,217.628943677107,0,6000,7000,6,58.9739200706453,3.78072170792613,278051542.281511,291930289.524053,26073442.6118393,251978099.669672,265856846.912213,1
1611.99072506075,11381.8846925051,203.935751659199,0,212.992706409171,0,6000,7000,7,70.0596525957213,4.50084595474216,312508213.757444,326386960.999986,28746499.9086121,283761713.848832,297640461.091374,1
1786.82996431574,13019.6741753001,204.058320637411,0,212.223898453478,0,6000,7000,8,80.459393879554,5.17995483358675,346830796.136886,360709543.379428,31285468.1088931,315545328.027993,329424075.270535,1
1940.06201490402,14592.1448607023,206.295436259531,0,213.808862976398,0,6000,7000,9,90.6770679058263,5.85089796091875,381067431.017641,394946178.260183,33738488.8104875,347328942.207153,361207689.449695,1
2072.26300933528,16100.5165221046,210.118286496407,0,217.141599513386,0,6000,7000,10,100.695561554357,6.49814796137214,415214099.4243,429092846.666842,36101543.0379863,379112556.386314,392991303.628856,1
2184.03150682168,17437.8270231024,215.536071138415,0,222.193834313865,0,6000,7000,11,109.913680773036,7.12641422467301,449305656.291706,463184403.534248,38409485.7262317,410896170.565475,424774917.808016,1
2279.36290390737,18626.1052361994,221.96038814731,0,228.33478670202,0,6000,7000,12,117.182536357141,7.61387246035575,483266318.933986,497145066.176527,40586534.1893504,442679784.744635,456558531.987177,1
